Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
6/30/2017 06:21,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:24,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:28,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:28,VR2W-109198,A69-1601-46833,,,,,OCSD_Ref7,33.60824,-118.08643
6/30/2017 06:31,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:31,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:33,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:33,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:35,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:35,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:35,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 06:38,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:38,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:38,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 06:41,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:41,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:41,VR2W-109198,A69-1601-46833,,,,,OCSD_Ref7,33.60824,-118.08643
6/30/2017 06:49,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 06:51,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:51,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:51,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 06:53,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:53,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:55,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 06:55,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:55,VR2W-109198,A69-1601-46833,,,,,OCSD_Ref7,33.60824,-118.08643
6/30/2017 06:57,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 06:57,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:02,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:05,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:08,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:11,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:14,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:14,VR2W-109164,A69-1601-46833,,,,,OCSD_Ref11,33.60380,-118.08503
6/30/2017 07:21,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:24,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:27,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:27,VR2W-109198,A69-1601-46833,,,,,OCSD_Ref7,33.60824,-118.08643
6/30/2017 07:29,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:29,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:34,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:40,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:44,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:46,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:46,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:47,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:49,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:52,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 07:52,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 07:58,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 08:00,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 08:00,VR2W-126022,A69-1601-46833,,,,,OCSD_Ref8,33.61006,-118.08149
6/30/2017 08:08,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 08:16,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
6/30/2017 09:12,VR2W-109180,A69-1601-46833,,,,,OCSD_Ref12,33.60562,-118.08009
7/4/2017 07:33,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 07:35,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 07:35,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 07:41,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 07:43,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 07:43,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 08:05,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 08:21,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 08:21,VR2W-103955,A69-1601-46833,,,,,OCSD_17,33.57900,-118.00940
7/4/2017 08:21,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 08:21,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 08:27,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 08:35,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 08:45,VR2W-103955,A69-1601-46833,,,,,OCSD_17,33.57900,-118.00940
7/4/2017 08:45,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 08:50,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 08:50,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 08:57,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 08:57,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 08:57,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 09:07,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 09:07,VR2W-103955,A69-1601-46833,,,,,OCSD_17,33.57900,-118.00940
7/4/2017 09:07,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 09:07,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 09:11,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 09:11,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 09:22,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 09:32,VR2W-129551,A69-1601-46833,,,,,OCSD_16,33.58080,-118.01430
7/4/2017 09:35,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 09:43,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 09:43,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 09:51,VR2W-110680,A69-1601-46833,,,,,OCSD_22,33.57503,-118.01190
7/4/2017 09:51,VR2W-114013,A69-1601-46833,,,,,OCSD_21,33.57683,-118.01680
7/4/2017 11:17,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 11:19,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 11:33,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 11:46,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 11:48,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 11:51,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 12:10,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 12:13,VR2W-109196,A69-1601-46833,,,,,OCSD_19,33.57539,-117.99950
7/4/2017 12:16,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 12:18,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 12:25,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/4/2017 12:45,VR2W-109186,A69-1601-46833,,,,,OCSD_24,33.57142,-118.00200
7/4/2017 12:45,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 07:35,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 07:56,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:18,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:19,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 08:27,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:28,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:32,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:41,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 08:44,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:48,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:53,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 08:53,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 08:55,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:03,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:05,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:15,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:17,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:20,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:22,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:25,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:27,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:30,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:30,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:33,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:33,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:35,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:36,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 09:41,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:44,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 09:46,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:46,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:49,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 09:52,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 09:57,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:02,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:10,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 10:16,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:25,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:30,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 10:32,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:40,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:46,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:46,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 10:49,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 10:52,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 11:04,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 11:07,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 11:09,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 11:13,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 11:15,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 11:28,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/17/2017 11:36,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 11:36,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 11:59,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 12:05,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 13:18,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 13:27,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/17/2017 20:33,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 20:36,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/17/2017 21:27,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 01:00,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 04:53,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 05:10,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 05:10,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 05:30,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 05:41,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 05:43,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 05:45,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 05:47,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 05:50,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 05:50,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 05:57,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:00,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:03,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:06,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:06,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:09,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:09,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:12,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:12,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:14,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:16,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:16,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:18,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:20,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:21,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:21,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:21,VR2W-129792,A69-1601-46833,,,,,OCSD_5,33.58548,-117.98690
7/18/2017 06:23,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:23,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:23,VR2W-129792,A69-1601-46833,,,,,OCSD_5,33.58548,-117.98690
7/18/2017 06:25,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:25,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:28,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:28,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:28,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:30,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:31,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:32,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:32,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:33,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:34,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:36,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:36,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:41,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:41,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:43,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:43,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:43,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:45,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:45,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:45,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:47,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:47,VR2W-109170,A69-1601-46833,,,,,OCSD_9,33.58332,-117.99440
7/18/2017 06:52,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 06:57,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 06:57,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 06:57,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:00,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:00,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:03,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:03,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:06,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:06,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:08,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:08,VR2W-109170,A69-1601-46833,,,,,OCSD_9,33.58332,-117.99440
7/18/2017 07:08,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:08,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:10,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:10,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:12,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:12,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:14,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:14,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:17,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:17,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:20,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:22,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:23,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:23,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:24,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:24,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:27,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:29,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:29,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:31,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:31,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:33,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:33,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:35,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:35,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:37,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:37,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:39,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:39,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:41,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:41,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:43,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:43,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:46,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:46,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:49,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:49,VR2W-109201,A69-1601-46833,,,,,OCSD_20,33.57358,-117.99450
7/18/2017 07:51,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:51,VR2W-109170,A69-1601-46833,,,,,OCSD_9,33.58332,-117.99440
7/18/2017 07:51,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:53,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:53,VR2W-129792,A69-1601-46833,,,,,OCSD_5,33.58548,-117.98690
7/18/2017 07:56,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:56,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:59,VR2W-109156,A69-1601-46833,,,,,OCSD_15,33.57755,-117.99200
7/18/2017 07:59,VR2W-114012,A69-1601-46833,,,,,OCSD_10,33.58151,-117.98940
7/18/2017 07:59,VR2W-129792,A69-1601-46833,,,,,OCSD_5,33.58548,-117.98690
7/18/2017 08:01,VR2W-109170,A69-1601-46833,,,,,OCSD_9,33.58332,-117.99440
